   ------------------------------------------------------------------
  | Welcome to ROOT 6.36.000                       https://root.cern |
  | (c) 1995-2025, The ROOT Team; conception: R. Brun, F. Rademakers |
  | Built for linuxx8664gcc on Jul 08 2025, 08:13:40                 |
  | From tags/6-36-000@6-36-000                                      |
  | With c++ (Ubuntu 11.4.0-1ubuntu1~22.04) 11.4.0                   |
  | Try '.help'/'.?', '.demo', '.license', '.credits', '.quit'/'.q'  |
   ------------------------------------------------------------------


Processing EPOS_finalCodeQA.cxx...
Total events = 7974900
First pass: computing FT0...
Second pass: physics observables...
Event 421: eposID=231, pt=0.0859328, y=0.282679, ist=3, ity=31 ior=408, jor=-1
Event 421: eposID=231, pt=1.75716, y=-0.0402462, ist=3, ity=60 ior=-1, jor=-1
Event 421: eposID=231, pt=0.0859328, y=0.282679, ist=6, ity=31 ior=412, jor=-1
Event 421: eposID=231, pt=1.75716, y=-0.0394054, ist=6, ity=60 ior=557, jor=-1
Event 422: eposID=231, pt=0.227527, y=0.00650048, ist=7, ity=30 ior=163, jor=-1
Event 423: eposID=231, pt=0.156357, y=0.157269, ist=7, ity=31 ior=174, jor=-1
Event 423: eposID=231, pt=0.185987, y=0.090147, ist=7, ity=31 ior=271, jor=-1
Event 423: eposID=231, pt=0.134936, y=0.469508, ist=3, ity=31 ior=430, jor=-1
Event 423: eposID=231, pt=0.134936, y=0.457643, ist=6, ity=31 ior=433, jor=-1
Event 449: eposID=231, pt=0.258667, y=0.164857, ist=3, ity=31 ior=66, jor=-1
Event 449: eposID=231, pt=0.258667, y=0.152389, ist=6, ity=31 ior=70, jor=-1
Event 468: eposID=231, pt=0.468564, y=-0.435355, ist=3, ity=30 ior=83, jor=-1
Event 468: eposID=231, pt=0.468564, y=-0.435355, ist=6, ity=30 ior=94, jor=-1
Event 470: eposID=231, pt=0.573486, y=-0.376003, ist=3, ity=31 ior=79, jor=-1
Event 470: eposID=231, pt=1.28965, y=0.0954044, ist=3, ity=60 ior=-1, jor=-1
Event 470: eposID=231, pt=0.573486, y=-0.377282, ist=6, ity=31 ior=88, jor=-1
Event 470: eposID=231, pt=1.28965, y=0.0954044, ist=6, ity=60 ior=213, jor=-1
Event 473: eposID=231, pt=0.665519, y=0.484291, ist=7, ity=30 ior=119, jor=-1
Event 473: eposID=231, pt=0.0830407, y=-0.0391714, ist=3, ity=30 ior=119, jor=-1
Event 473: eposID=231, pt=0.0830407, y=-0.0386008, ist=6, ity=30 ior=123, jor=-1
Event 476: eposID=231, pt=0.255304, y=-0.158144, ist=7, ity=30 ior=127, jor=-1
Event 476: eposID=231, pt=0.623803, y=0.286583, ist=3, ity=31 ior=152, jor=-1
Event 476: eposID=231, pt=0.623803, y=0.286583, ist=6, ity=31 ior=170, jor=-1
Event 486: eposID=231, pt=0.885239, y=0.0671773, ist=6, ity=60 ior=618, jor=-1
Event 488: eposID=231, pt=0.184133, y=-0.0175051, ist=3, ity=31 ior=104, jor=-1
Event 488: eposID=231, pt=0.184133, y=-0.016894, ist=6, ity=31 ior=118, jor=-1
Event 489: eposID=231, pt=0.215819, y=0.144565, ist=7, ity=31 ior=87, jor=-1
Event 490: eposID=231, pt=0.989634, y=0.488024, ist=7, ity=30 ior=253, jor=-1
Event 494: eposID=231, pt=0.643155, y=-0.449401, ist=7, ity=31 ior=670, jor=-1
Event 500: eposID=231, pt=0.140288, y=0.150993, ist=7, ity=31 ior=29, jor=-1
Event 502: eposID=231, pt=0.238035, y=0.188632, ist=7, ity=30 ior=61, jor=-1
Event 504: eposID=231, pt=0.192975, y=-0.351807, ist=6, ity=60 ior=376, jor=-1
Event 505: eposID=231, pt=0.187817, y=-0.0779197, ist=3, ity=30 ior=20, jor=-1
Event 505: eposID=231, pt=0.187817, y=-0.0600514, ist=6, ity=30 ior=28, jor=-1
Event 517: eposID=231, pt=0.453987, y=-0.0246732, ist=6, ity=30 ior=724, jor=-1
Event 518: eposID=231, pt=2.43149, y=0.305808, ist=3, ity=31 ior=82, jor=-1
Event 518: eposID=231, pt=2.43149, y=0.305808, ist=6, ity=31 ior=84, jor=-1
Event 535: eposID=231, pt=0.359767, y=0.380161, ist=7, ity=30 ior=110, jor=-1
Event 535: eposID=231, pt=1.04669, y=-0.455742, ist=3, ity=60 ior=-1, jor=-1
Event 535: eposID=231, pt=1.04669, y=-0.469885, ist=6, ity=60 ior=380, jor=-1
Event 537: eposID=231, pt=0.702718, y=-0.46914, ist=3, ity=60 ior=-1, jor=-1
Event 537: eposID=231, pt=1.65885, y=-0.330359, ist=3, ity=60 ior=-1, jor=-1
Event 537: eposID=231, pt=0.702718, y=-0.46914, ist=6, ity=60 ior=407, jor=-1
Event 537: eposID=231, pt=1.65885, y=-0.330359, ist=6, ity=60 ior=434, jor=-1
Event 540: eposID=231, pt=0.0622222, y=0.151245, ist=3, ity=30 ior=123, jor=-1
Event 540: eposID=231, pt=0.0622222, y=0.151245, ist=6, ity=30 ior=135, jor=-1
Event 542: eposID=231, pt=0.659455, y=0.0451817, ist=7, ity=30 ior=96, jor=-1
Event 542: eposID=231, pt=0.313664, y=-0.367407, ist=3, ity=60 ior=-1, jor=-1
Event 542: eposID=231, pt=0.313664, y=-0.359936, ist=6, ity=60 ior=170, jor=-1
Event 545: eposID=231, pt=0.440777, y=-0.220141, ist=7, ity=31 ior=153, jor=-1
Event 545: eposID=231, pt=0.128282, y=0.225033, ist=7, ity=30 ior=243, jor=-1
Event 545: eposID=231, pt=0.978429, y=0.310726, ist=3, ity=60 ior=-1, jor=-1
Event 545: eposID=231, pt=0.978429, y=0.276308, ist=6, ity=60 ior=412, jor=-1
Event 546: eposID=231, pt=0.333449, y=0.498107, ist=7, ity=31 ior=238, jor=-1
Event 547: eposID=231, pt=0.137552, y=-0.453706, ist=7, ity=31 ior=185, jor=-1
Event 547: eposID=231, pt=0.2349, y=-0.334461, ist=7, ity=31 ior=327, jor=-1
Event 547: eposID=231, pt=0.335453, y=-0.387966, ist=7, ity=30 ior=373, jor=-1
Event 548: eposID=231, pt=0.513597, y=0.476593, ist=3, ity=31 ior=247, jor=-1
Event 548: eposID=231, pt=0.513597, y=0.498484, ist=6, ity=31 ior=250, jor=-1
Event 562: eposID=231, pt=0.966522, y=0.39842, ist=3, ity=60 ior=-1, jor=-1
Event 562: eposID=231, pt=0.966522, y=0.39842, ist=6, ity=60 ior=336, jor=-1
Event 563: eposID=231, pt=0.125166, y=-0.38719, ist=7, ity=31 ior=160, jor=-1
Event 563: eposID=231, pt=0.751937, y=0.0232003, ist=3, ity=60 ior=-1, jor=-1
Event 563: eposID=231, pt=0.751937, y=0.0232003, ist=6, ity=60 ior=307, jor=-1
Event 564: eposID=231, pt=0.175714, y=-0.403082, ist=7, ity=21 ior=233, jor=-1
Event 568: eposID=231, pt=0.101401, y=-0.321204, ist=7, ity=30 ior=100, jor=-1
Event 569: eposID=231, pt=0.83113, y=0.024157, ist=6, ity=60 ior=675, jor=-1
Event 580: eposID=231, pt=0.242471, y=-0.334434, ist=7, ity=31 ior=31, jor=-1
Event 580: eposID=231, pt=0.104919, y=-0.34616, ist=7, ity=30 ior=60, jor=-1
Event 582: eposID=231, pt=1.13181, y=0.110942, ist=3, ity=60 ior=-1, jor=-1
Event 582: eposID=231, pt=1.13181, y=0.110942, ist=6, ity=60 ior=115, jor=-1
Event 585: eposID=231, pt=0.368284, y=-0.381443, ist=3, ity=31 ior=161, jor=-1
Event 585: eposID=231, pt=0.368284, y=-0.381443, ist=6, ity=31 ior=165, jor=-1
Event 590: eposID=231, pt=0.159176, y=0.156055, ist=7, ity=30 ior=160, jor=-1
Event 590: eposID=231, pt=0.950666, y=-0.306025, ist=3, ity=60 ior=-1, jor=-1
Event 590: eposID=231, pt=0.950666, y=-0.314741, ist=6, ity=60 ior=301, jor=-1
Event 593: eposID=231, pt=0.0832745, y=0.433052, ist=7, ity=31 ior=125, jor=-1
Event 593: eposID=231, pt=0.228417, y=0.283588, ist=7, ity=30 ior=170, jor=-1
Event 594: eposID=231, pt=0.738802, y=-0.370072, ist=3, ity=30 ior=216, jor=-1
Event 594: eposID=231, pt=0.738802, y=-0.370072, ist=6, ity=30 ior=225, jor=-1
Event 605: eposID=231, pt=0.436176, y=0.404027, ist=7, ity=31 ior=116, jor=-1
Event 606: eposID=231, pt=0.332754, y=-0.0925112, ist=7, ity=30 ior=234, jor=-1
Event 608: eposID=231, pt=0.43384, y=-0.0321652, ist=3, ity=30 ior=172, jor=-1
Event 608: eposID=231, pt=0.43384, y=-0.0318392, ist=6, ity=30 ior=180, jor=-1
Event 611: eposID=231, pt=0.578546, y=-0.390399, ist=7, ity=31 ior=108, jor=-1
Event 611: eposID=231, pt=0.832855, y=-0.494529, ist=3, ity=60 ior=-1, jor=-1
Event 611: eposID=231, pt=0.832855, y=-0.494529, ist=6, ity=60 ior=298, jor=-1
Event 617: eposID=231, pt=0.838263, y=0.0419074, ist=3, ity=60 ior=-1, jor=-1
Event 617: eposID=231, pt=0.838263, y=0.0419074, ist=6, ity=60 ior=79, jor=-1
Event 618: eposID=231, pt=0.327903, y=-0.219086, ist=3, ity=31 ior=22, jor=-1
Event 618: eposID=231, pt=0.327903, y=-0.219086, ist=6, ity=31 ior=30, jor=-1
Event 619: eposID=231, pt=1.06605, y=0.194932, ist=3, ity=31 ior=50, jor=-1
Event 619: eposID=231, pt=1.06605, y=0.183478, ist=6, ity=31 ior=62, jor=-1
Event 629: eposID=231, pt=0.091378, y=-0.136781, ist=3, ity=31 ior=91, jor=-1
Event 629: eposID=231, pt=1.04318, y=0.462896, ist=3, ity=60 ior=-1, jor=-1
Event 629: eposID=231, pt=0.091378, y=-0.136781, ist=6, ity=31 ior=98, jor=-1
Event 629: eposID=231, pt=1.04318, y=0.464472, ist=6, ity=60 ior=197, jor=-1
Event 632: eposID=231, pt=3.91536, y=-0.0686686, ist=3, ity=30 ior=136, jor=-1
Event 632: eposID=231, pt=0.210602, y=-0.493285, ist=7, ity=31 ior=205, jor=-1
Event 632: eposID=231, pt=3.91536, y=-0.069258, ist=6, ity=30 ior=144, jor=-1
Event 634: eposID=231, pt=0.25938, y=-0.247773, ist=7, ity=31 ior=86, jor=-1
Event 634: eposID=231, pt=0.870161, y=-0.323393, ist=6, ity=60 ior=836, jor=-1
Event 637: eposID=231, pt=1.36847, y=-0.192045, ist=7, ity=31 ior=328, jor=-1
Event 638: eposID=231, pt=0.48044, y=-0.21645, ist=3, ity=31 ior=303, jor=-1
Event 638: eposID=231, pt=0.48044, y=-0.222953, ist=6, ity=31 ior=307, jor=-1
Event 639: eposID=231, pt=0.341045, y=0.450572, ist=7, ity=31 ior=140, jor=-1
Event 639: eposID=231, pt=0.369256, y=-0.381494, ist=3, ity=60 ior=-1, jor=-1
Event 639: eposID=231, pt=0.369256, y=-0.381494, ist=6, ity=60 ior=435, jor=-1
Event 641: eposID=231, pt=1.27733, y=-0.360142, ist=7, ity=31 ior=379, jor=-1
Event 641: eposID=231, pt=0.274448, y=-0.388449, ist=7, ity=31 ior=407, jor=-1
Event 642: eposID=231, pt=1.8807, y=-0.442126, ist=3, ity=60 ior=-1, jor=-1
Event 642: eposID=231, pt=1.8807, y=-0.416162, ist=6, ity=60 ior=532, jor=-1
Event 643: eposID=231, pt=0.402674, y=-0.0110868, ist=7, ity=30 ior=206, jor=-1
Event 643: eposID=231, pt=1.11301, y=-0.226015, ist=3, ity=30 ior=269, jor=-1
Event 643: eposID=231, pt=0.369371, y=0.00205909, ist=7, ity=31 ior=402, jor=-1
Event 643: eposID=231, pt=1.11301, y=-0.226015, ist=6, ity=30 ior=270, jor=-1
Event 644: eposID=231, pt=0.288143, y=-0.146382, ist=7, ity=31 ior=228, jor=-1
Event 645: eposID=231, pt=0.265809, y=-0.49267, ist=7, ity=30 ior=85, jor=-1
Event 647: eposID=231, pt=0.275762, y=-0.359245, ist=7, ity=30 ior=25, jor=-1
Event 651: eposID=231, pt=1.28471, y=0.247466, ist=3, ity=31 ior=108, jor=-1
Event 651: eposID=231, pt=1.28471, y=0.247466, ist=6, ity=31 ior=110, jor=-1
Event 653: eposID=231, pt=0.330136, y=0.421453, ist=7, ity=31 ior=89, jor=-1
Event 654: eposID=231, pt=1.14729, y=-0.173496, ist=6, ity=60 ior=570, jor=-1
Event 666: eposID=231, pt=0.39769, y=0.362673, ist=7, ity=31 ior=231, jor=-1
Event 667: eposID=231, pt=0.323187, y=0.371784, ist=7, ity=30 ior=211, jor=-1
Event 667: eposID=231, pt=0.231859, y=0.194246, ist=7, ity=22 ior=444, jor=-1
Event 667: eposID=231, pt=0.917264, y=0.288519, ist=3, ity=60 ior=-1, jor=-1
Event 667: eposID=231, pt=0.917264, y=0.288519, ist=6, ity=60 ior=566, jor=-1
Event 668: eposID=231, pt=0.327188, y=0.456084, ist=7, ity=30 ior=342, jor=-1
Event 672: eposID=231, pt=0.348195, y=-0.205594, ist=3, ity=53 ior=14, jor=-1
Event 672: eposID=231, pt=0.348195, y=-0.20651, ist=6, ity=53 ior=30, jor=-1
Event 681: eposID=231, pt=0.690405, y=0.202715, ist=3, ity=31 ior=80, jor=-1
Event 681: eposID=231, pt=0.690405, y=0.202715, ist=6, ity=31 ior=87, jor=-1
Event 682: eposID=231, pt=0.171182, y=-0.125314, ist=3, ity=30 ior=62, jor=-1
Event 682: eposID=231, pt=0.171182, y=-0.121798, ist=6, ity=30 ior=69, jor=-1
Event 685: eposID=231, pt=0.320858, y=-0.225957, ist=7, ity=30 ior=283, jor=-1
Event 685: eposID=231, pt=0.390406, y=-0.00862721, ist=7, ity=30 ior=358, jor=-1
Event 685: eposID=231, pt=1.22404, y=0.0284563, ist=6, ity=60 ior=1972, jor=-1
Event 686: eposID=231, pt=1.78778, y=0.0981981, ist=3, ity=30 ior=304, jor=-1
Event 686: eposID=231, pt=0.389921, y=-0.0842597, ist=7, ity=30 ior=428, jor=-1
Event 686: eposID=231, pt=0.607113, y=-0.272663, ist=7, ity=31 ior=557, jor=-1
Event 686: eposID=231, pt=0.317543, y=-0.0704084, ist=7, ity=30 ior=572, jor=-1
Event 686: eposID=231, pt=0.394489, y=0.0368538, ist=7, ity=30 ior=726, jor=-1
Event 686: eposID=231, pt=0.853873, y=0.0987802, ist=3, ity=60 ior=-1, jor=-1
Event 686: eposID=231, pt=1.78778, y=0.0981981, ist=6, ity=30 ior=305, jor=-1
Event 686: eposID=231, pt=0.853873, y=0.0987802, ist=6, ity=60 ior=912, jor=-1
Event 687: eposID=231, pt=0.311165, y=-0.448944, ist=7, ity=31 ior=384, jor=-1
Event 688: eposID=231, pt=0.367064, y=0.0370516, ist=3, ity=31 ior=419, jor=-1
Event 688: eposID=231, pt=0.775131, y=0.171565, ist=7, ity=30 ior=665, jor=-1
Event 688: eposID=231, pt=2.09041, y=-0.295177, ist=3, ity=60 ior=-1, jor=-1
Event 688: eposID=231, pt=0.367064, y=0.0510888, ist=6, ity=31 ior=430, jor=-1
Event 688: eposID=231, pt=2.09041, y=-0.221786, ist=6, ity=60 ior=948, jor=-1
Event 689: eposID=231, pt=0.25176, y=-0.0179637, ist=7, ity=30 ior=381, jor=-1
Event 689: eposID=231, pt=0.225424, y=-0.433106, ist=7, ity=30 ior=381, jor=-1
Event 689: eposID=231, pt=0.974834, y=-0.114057, ist=7, ity=30 ior=467, jor=-1
Event 689: eposID=231, pt=0.181274, y=-0.39862, ist=3, ity=60 ior=-1, jor=-1
Event 689: eposID=231, pt=0.181274, y=-0.39862, ist=6, ity=60 ior=813, jor=-1
Event 690: eposID=231, pt=0.484752, y=0.190419, ist=7, ity=30 ior=206, jor=-1
Event 690: eposID=231, pt=0.458926, y=-0.00856114, ist=7, ity=30 ior=312, jor=-1
Event 692: eposID=231, pt=0.296705, y=0.146643, ist=3, ity=31 ior=343, jor=-1
Event 692: eposID=231, pt=1.172, y=-0.476021, ist=6, ity=30 ior=300, jor=-1
Event 692: eposID=231, pt=0.296705, y=0.145943, ist=6, ity=31 ior=354, jor=-1
Event 693: eposID=231, pt=0.121569, y=0.460465, ist=7, ity=31 ior=203, jor=-1
Event 693: eposID=231, pt=0.468491, y=0.204578, ist=3, ity=60 ior=-1, jor=-1
Event 693: eposID=231, pt=0.468491, y=0.21912, ist=6, ity=60 ior=514, jor=-1
Event 694: eposID=231, pt=0.867076, y=-0.394599, ist=3, ity=60 ior=-1, jor=-1
Event 694: eposID=231, pt=0.867076, y=-0.325255, ist=6, ity=60 ior=489, jor=-1
Event 697: eposID=231, pt=0.173431, y=-0.345342, ist=7, ity=31 ior=43, jor=-1
Event 705: eposID=231, pt=0.0472026, y=-0.309893, ist=3, ity=30 ior=139, jor=-1
Event 705: eposID=231, pt=1.15751, y=0.146692, ist=3, ity=30 ior=188, jor=-1
Event 705: eposID=231, pt=0.0472026, y=-0.306377, ist=6, ity=30 ior=146, jor=-1
Event 705: eposID=231, pt=1.15751, y=0.146692, ist=6, ity=30 ior=197, jor=-1
Event 709: eposID=231, pt=0.0579834, y=-0.10014, ist=3, ity=31 ior=56, jor=-1
Event 709: eposID=231, pt=0.0579834, y=-0.0995513, ist=6, ity=31 ior=68, jor=-1
Event 713: eposID=231, pt=0.717362, y=0.401136, ist=7, ity=31 ior=165, jor=-1
Event 713: eposID=231, pt=0.940341, y=-0.0972458, ist=7, ity=31 ior=165, jor=-1
Event 713: eposID=231, pt=0.101459, y=-0.0243721, ist=3, ity=33 ior=228, jor=-1
Event 713: eposID=231, pt=0.136479, y=-0.0247671, ist=7, ity=31 ior=262, jor=-1
Event 713: eposID=231, pt=0.101459, y=-0.0243721, ist=6, ity=33 ior=231, jor=-1
Event 714: eposID=231, pt=0.516721, y=-0.0282167, ist=7, ity=31 ior=167, jor=-1
Event 715: eposID=231, pt=0.240815, y=0.136468, ist=7, ity=30 ior=275, jor=-1
Event 715: eposID=231, pt=1.59632, y=-0.420248, ist=3, ity=30 ior=310, jor=-1
Event 715: eposID=231, pt=0.0827462, y=-0.00626298, ist=3, ity=31 ior=352, jor=-1
Event 715: eposID=231, pt=0.167948, y=0.286556, ist=3, ity=31 ior=780, jor=-1
Event 715: eposID=231, pt=1.59632, y=-0.420248, ist=6, ity=30 ior=318, jor=-1
Event 715: eposID=231, pt=0.0827462, y=-0.00626298, ist=6, ity=31 ior=354, jor=-1
Event 715: eposID=231, pt=0.167948, y=0.286556, ist=6, ity=31 ior=786, jor=-1
Event 716: eposID=231, pt=1.08141, y=0.239612, ist=7, ity=30 ior=310, jor=-1
Event 716: eposID=231, pt=1.99385, y=-0.255312, ist=3, ity=30 ior=310, jor=-1
Event 716: eposID=231, pt=1.99385, y=-0.255312, ist=6, ity=30 ior=321, jor=-1
Event 717: eposID=231, pt=0.34178, y=0.227855, ist=7, ity=31 ior=469, jor=-1
Event 717: eposID=231, pt=0.521631, y=-0.112816, ist=7, ity=30 ior=493, jor=-1
Event 717: eposID=231, pt=0.303191, y=-0.14281, ist=7, ity=30 ior=642, jor=-1
Event 717: eposID=231, pt=2.69116, y=0.133621, ist=3, ity=60 ior=-1, jor=-1
Event 717: eposID=231, pt=2.69116, y=0.133621, ist=6, ity=60 ior=862, jor=-1
Event 718: eposID=231, pt=0.318196, y=-0.450462, ist=7, ity=39 ior=467, jor=-1
Event 718: eposID=231, pt=0.274533, y=-0.111316, ist=7, ity=31 ior=603, jor=-1
Event 719: eposID=231, pt=0.377716, y=-0.186574, ist=7, ity=30 ior=348, jor=-1
Event 719: eposID=231, pt=0.557739, y=-0.0332683, ist=7, ity=30 ior=565, jor=-1
Event 719: eposID=231, pt=0.247069, y=0.406617, ist=7, ity=30 ior=688, jor=-1
Event 725: eposID=231, pt=0.230604, y=-0.449304, ist=7, ity=31 ior=50, jor=-1
Event 725: eposID=231, pt=0.657227, y=0.26657, ist=7, ity=31 ior=66, jor=-1
Event 735: eposID=231, pt=0.671715, y=-0.423306, ist=7, ity=31 ior=557, jor=-1
Event 736: eposID=231, pt=2.22999, y=-0.34237, ist=3, ity=60 ior=-1, jor=-1
Event 736: eposID=231, pt=2.22999, y=-0.34237, ist=6, ity=60 ior=723, jor=-1
Event 737: eposID=231, pt=0.438507, y=-0.118462, ist=7, ity=31 ior=535, jor=-1
Event 738: eposID=231, pt=0.475733, y=-0.147248, ist=7, ity=31 ior=460, jor=-1
Event 738: eposID=231, pt=0.268283, y=0.174607, ist=7, ity=22 ior=623, jor=-1
Event 738: eposID=231, pt=1.79813, y=-0.140985, ist=1, ity=60 ior=760, jor=-1
Event 739: eposID=231, pt=0.539127, y=-0.0588975, ist=7, ity=31 ior=481, jor=-1
Event 745: eposID=231, pt=0.245622, y=0.0600773, ist=7, ity=31 ior=150, jor=-1
Event 746: eposID=231, pt=0.492592, y=-0.0513454, ist=7, ity=30 ior=67, jor=-1
Event 749: eposID=231, pt=0.555928, y=-0.379127, ist=6, ity=60 ior=685, jor=-1
Event 756: eposID=231, pt=0.37441, y=-0.0529242, ist=7, ity=31 ior=122, jor=-1
Event 760: eposID=231, pt=0.500906, y=0.277559, ist=6, ity=30 ior=736, jor=-1
Event 763: eposID=231, pt=0.383962, y=0.116395, ist=7, ity=31 ior=177, jor=-1
Event 765: eposID=231, pt=0.0852052, y=0.215007, ist=3, ity=31 ior=60, jor=-1
Event 765: eposID=231, pt=0.0852052, y=0.218168, ist=6, ity=31 ior=67, jor=-1
Event 770: eposID=231, pt=0.0432657, y=0.302092, ist=7, ity=30 ior=31, jor=-1
Event 774: eposID=231, pt=0.999233, y=0.101169, ist=6, ity=60 ior=362, jor=-1
Event 784: eposID=231, pt=0.205704, y=-0.33935, ist=7, ity=30 ior=65, jor=-1
Event 790: eposID=231, pt=0.247014, y=-0.049497, ist=3, ity=31 ior=29, jor=-1
Event 790: eposID=231, pt=0.247014, y=-0.049497, ist=6, ity=31 ior=39, jor=-1
Event 792: eposID=231, pt=0.118294, y=0.338974, ist=3, ity=31 ior=39, jor=-1
Event 792: eposID=231, pt=0.118294, y=0.338974, ist=6, ity=31 ior=50, jor=-1
Event 796: eposID=231, pt=0.148804, y=-0.0532436, ist=3, ity=30 ior=39, jor=-1
Event 796: eposID=231, pt=0.989567, y=-0.21015, ist=3, ity=60 ior=-1, jor=-1
Event 796: eposID=231, pt=0.148804, y=-0.0532436, ist=6, ity=30 ior=43, jor=-1
Event 796: eposID=231, pt=0.989567, y=-0.233657, ist=6, ity=60 ior=99, jor=-1
Event 798: eposID=231, pt=0.330921, y=-0.132608, ist=3, ity=60 ior=-1, jor=-1
Event 798: eposID=231, pt=0.330921, y=-0.132608, ist=6, ity=60 ior=121, jor=-1
Event 799: eposID=231, pt=0.154612, y=0.0461773, ist=7, ity=30 ior=32, jor=-1
Event 808: eposID=231, pt=1.10524, y=0.0716686, ist=3, ity=31 ior=38, jor=-1
Event 808: eposID=231, pt=1.10524, y=0.0709861, ist=6, ity=31 ior=54, jor=-1
Event 815: eposID=231, pt=0.220186, y=0.28552, ist=3, ity=31 ior=213, jor=-1
Event 815: eposID=231, pt=0.220186, y=0.28552, ist=6, ity=31 ior=221, jor=-1
Event 816: eposID=231, pt=0.176418, y=0.448154, ist=7, ity=31 ior=321, jor=-1
Event 818: eposID=231, pt=0.19313, y=0.311908, ist=7, ity=31 ior=176, jor=-1
Event 818: eposID=231, pt=2.0091, y=-0.00338248, ist=3, ity=60 ior=-1, jor=-1
Event 818: eposID=231, pt=2.0091, y=-0.00329904, ist=6, ity=60 ior=455, jor=-1
Event 821: eposID=231, pt=0.0546697, y=-0.176656, ist=3, ity=30 ior=46, jor=-1
Event 821: eposID=231, pt=0.301575, y=0.113877, ist=7, ity=30 ior=83, jor=-1
Event 821: eposID=231, pt=0.0546697, y=-0.176656, ist=6, ity=30 ior=49, jor=-1
Event 823: eposID=231, pt=0.33653, y=-0.385116, ist=7, ity=30 ior=44, jor=-1
Event 826: eposID=231, pt=0.910534, y=0.341173, ist=3, ity=60 ior=-1, jor=-1
Event 826: eposID=231, pt=0.910534, y=0.34568, ist=6, ity=60 ior=271, jor=-1
Event 827: eposID=231, pt=0.844057, y=-0.124993, ist=6, ity=60 ior=683, jor=-1
Event 830: eposID=231, pt=0.411021, y=-0.43377, ist=7, ity=31 ior=359, jor=-1
Event 831: eposID=231, pt=0.445507, y=0.156566, ist=7, ity=31 ior=443, jor=-1
Event 832: eposID=231, pt=0.9474, y=0.2625, ist=7, ity=30 ior=319, jor=-1
Event 832: eposID=231, pt=0.389107, y=0.413513, ist=7, ity=30 ior=368, jor=-1
Event 832: eposID=231, pt=0.586717, y=0.148405, ist=7, ity=30 ior=385, jor=-1
Event 832: eposID=231, pt=0.721313, y=-0.310822, ist=7, ity=30 ior=385, jor=-1
Event 845: eposID=231, pt=0.606098, y=-0.21783, ist=7, ity=31 ior=143, jor=-1
Event 845: eposID=231, pt=1.61863, y=-0.161042, ist=3, ity=31 ior=143, jor=-1
Event 845: eposID=231, pt=1.61863, y=-0.163736, ist=6, ity=31 ior=147, jor=-1
Event 851: eposID=231, pt=0.154054, y=-0.462621, ist=7, ity=30 ior=98, jor=-1
Event 872: eposID=231, pt=1.78822, y=0.238259, ist=3, ity=30 ior=99, jor=-1
Event 872: eposID=231, pt=1.78822, y=0.238259, ist=6, ity=30 ior=111, jor=-1
Event 887: eposID=231, pt=0.156734, y=-0.0350432, ist=7, ity=31 ior=91, jor=-1
Event 890: eposID=231, pt=0.374629, y=0.0948426, ist=7, ity=31 ior=103, jor=-1
Event 891: eposID=231, pt=0.549844, y=-0.246647, ist=3, ity=30 ior=107, jor=-1
Event 891: eposID=231, pt=0.549844, y=-0.246647, ist=6, ity=30 ior=111, jor=-1
Event 896: eposID=231, pt=0.375539, y=-0.22756, ist=7, ity=31 ior=50, jor=-1
Event 896: eposID=231, pt=0.462965, y=0.421244, ist=1, ity=60 ior=136, jor=-1
Event 899: eposID=231, pt=0.155378, y=-0.117848, ist=3, ity=31 ior=31, jor=-1
Event 899: eposID=231, pt=0.352318, y=-0.0372356, ist=3, ity=31 ior=31, jor=-1
Event 899: eposID=231, pt=0.691386, y=-0.215641, ist=3, ity=60 ior=-1, jor=-1
Event 899: eposID=231, pt=0.155378, y=-0.118303, ist=6, ity=31 ior=42, jor=-1
Event 899: eposID=231, pt=0.352318, y=-0.0405166, ist=6, ity=31 ior=43, jor=-1
Event 899: eposID=231, pt=0.691386, y=-0.215641, ist=6, ity=60 ior=109, jor=-1
Event 900: eposID=231, pt=0.573316, y=0.118833, ist=3, ity=43 ior=6, jor=-1
Event 900: eposID=231, pt=0.573316, y=0.118385, ist=6, ity=43 ior=17, jor=-1
Event 910: eposID=231, pt=0.250827, y=0.00981505, ist=7, ity=30 ior=649, jor=-1
Event 910: eposID=231, pt=0.277001, y=-0.152012, ist=7, ity=30 ior=786, jor=-1
Event 910: eposID=231, pt=0.528016, y=0.288435, ist=7, ity=30 ior=796, jor=-1
Event 910: eposID=231, pt=0.217046, y=-0.347971, ist=7, ity=30 ior=796, jor=-1
Event 910: eposID=231, pt=1.43241, y=-0.33388, ist=6, ity=60 ior=2101, jor=-1
Event 911: eposID=231, pt=0.379619, y=0.461486, ist=7, ity=31 ior=710, jor=-1
Event 912: eposID=231, pt=0.154617, y=-0.162206, ist=7, ity=31 ior=320, jor=-1
Event 912: eposID=231, pt=0.610776, y=0.400601, ist=7, ity=31 ior=360, jor=-1
Event 912: eposID=231, pt=0.429265, y=0.0443863, ist=7, ity=30 ior=387, jor=-1
Event 912: eposID=231, pt=0.419861, y=-0.382397, ist=7, ity=31 ior=762, jor=-1
Event 912: eposID=231, pt=0.277315, y=-0.249764, ist=7, ity=30 ior=796, jor=-1
Event 913: eposID=231, pt=0.420653, y=0.432189, ist=7, ity=31 ior=268, jor=-1
Event 913: eposID=231, pt=0.289158, y=0.471713, ist=7, ity=31 ior=268, jor=-1
