0.012295081967213	0.064885496183206
0.155737704918033	0.065648854961832
0.237704918032787	0.070229007633588
0.34016393442623	0.077862595419847
0.442622950819672	0.084732824427481
0.545081967213115	0.094656488549618
0.647540983606557	0.109160305343511
0.75	0.129007633587786
0.852459016393442	0.154961832061069
0.954918032786885	0.180916030534351
1.0983606557377	0.219847328244275
1.2827868852459	0.266412213740458
1.50819672131148	0.309160305343511
1.69262295081967	0.337404580152672
1.89754098360656	0.367175572519084
2.20491803278689	0.403053435114504
2.59426229508197	0.434351145038168
3.00409836065574	0.465648854961832
3.39344262295082	0.485496183206107
3.80327868852459	0.496946564885496
4.47950819672131	0.509923664122137
5.48360655737705	0.514503816793893
6.48770491803279	0.520610687022901
7.49180327868852	0.516030534351145
8.98770491803279	0.516030534351145
10.9959016393443	0.516030534351145
13.4959016393443	0.516030534351145
